 This is a test file containing a non-square matrix
 The dimension of the matrix is        1200  by           6
 .358635E-02 .191927E-02 .106796E-05 .105552E-05 .305431E-07 .305431E-07
 .407485E-02 .224977E-02 .115828E-05 .963145E-06 .312396E-07 .312396E-07
 .415549E-02 .237875E-02 .139758E-05 .104046E-05 .367026E-07 .367026E-07
 .103030E-01 .215166E-01 .196954E-05 .213501E-06 .349451E-07 .349451E-07
 .100211E-01 .152578E-01 .244252E-05 .314093E-06 .448801E-07 .448801E-07
 .861340E-02 .103837E-01 .286429E-05 .451005E-06 .547936E-07 .547936E-07
 .792036E-02 .796565E-02 .280765E-05 .553844E-06 .556937E-07 .556937E-07
 .674553E-02 .635165E-02 .312036E-05 .700599E-06 .636707E-07 .636707E-07
 .501564E-02 .333007E-02 .216823E-05 .102191E-05 .510451E-07 .510451E-07
 .538184E-02 .464538E-02 .353424E-05 .974339E-06 .754456E-07 .754456E-07
 .432769E-02 .338452E-02 .352187E-05 .127514E-05 .798562E-07 .798562E-07
 .425871E-02 .299235E-02 .280529E-05 .127626E-05 .664463E-07 .664463E-07
 .348054E-02 .206230E-02 .186768E-05 .140589E-05 .500489E-07 .500489E-07
 .401898E-02 .258460E-02 .226999E-05 .130433E-05 .566039E-07 .566039E-07
 .643356E-02 .640527E-02 .346337E-06 .662936E-07 .596898E-08 .596898E-08
 .630243E-02 .560175E-02 .333278E-06 .806065E-07 .598707E-08 .598707E-08
 .773711E-02 .941967E-02 .550009E-06 .749406E-07 .931860E-08 .931860E-08
 .911895E-02 .134387E-01 .943876E-06 .108463E-06 .162313E-07 .162313E-07
 .899104E-02 .175668E-01 .152295E-05 .144023E-06 .263376E-07 .263376E-07
 .572938E-02 .470160E-02 .286956E-06 .822917E-07 .527243E-08 .527243E-08
 .557871E-02 .418915E-02 .284379E-06 .972516E-07 .542609E-08 .542609E-08
 .544228E-02 .378728E-02 .282719E-06 .111515E-06 .557168E-08 .557168E-08
 .568014E-02 .366677E-02 .317951E-06 .144252E-06 .652311E-08 .652311E-08
 .477116E-02 .247349E-02 .601254E-06 .518557E-06 .156864E-07 .156864E-07
 .408950E-02 .209800E-02 .684567E-06 .681438E-06 .190578E-07 .190578E-07
 .357828E-02 .181887E-02 .764605E-06 .855901E-06 .224726E-07 .224726E-07
 .298482E-02 .151274E-02 .892108E-06 .115003E-05 .281094E-07 .281094E-07
 .283004E-02 .145256E-02 .100814E-05 .132157E-05 .322496E-07 .322496E-07
 .288780E-02 .152092E-02 .114162E-05 .136735E-05 .354225E-07 .354225E-07
 .332575E-02 .183918E-02 .135768E-05 .128646E-05 .387791E-07 .387791E-07
 .726156E-02 .163987E-01 .255936E-05 .185676E-06 .443122E-07 .443122E-07
 .785446E-02 .159620E-01 .324511E-05 .285008E-06 .577666E-07 .577666E-07
 .741447E-02 .120603E-01 .371725E-05 .409121E-06 .685983E-07 .685983E-07
 .661437E-02 .907405E-02 .406286E-05 .541729E-06 .774249E-07 .774249E-07
 .673135E-02 .765497E-02 .362424E-05 .622392E-06 .712680E-07 .712680E-07
 .549690E-02 .579437E-02 .428441E-05 .839971E-06 .868590E-07 .868590E-07
 .429781E-02 .431204E-02 .517290E-05 .116330E-05 .108456E-06 .108456E-06
 .391520E-02 .341784E-02 .464883E-05 .139693E-05 .102665E-06 .102665E-06
 .349134E-02 .260956E-02 .371081E-05 .163208E-05 .885844E-07 .885844E-07
 .350019E-02 .283038E-02 .439900E-05 .162952E-05 .101617E-06 .101617E-06
 .334486E-02 .229463E-02 .308133E-05 .168540E-05 .771692E-07 .771692E-07
 .267990E-02 .152066E-02 .177493E-05 .180337E-05 .528860E-07 .528860E-07
 .248640E-02 .150872E-02 .253610E-05 .222702E-05 .729434E-07 .729434E-07
 .314737E-02 .200607E-02 .258017E-05 .174349E-05 .681066E-07 .681066E-07
 .538520E-02 .539889E-02 .263519E-06 .492045E-07 .443097E-08 .443097E-08
 .570103E-02 .500869E-02 .273755E-06 .671116E-07 .484895E-08 .484895E-08
 .590426E-02 .676485E-02 .361625E-06 .530832E-07 .603147E-08 .603147E-08
 .574476E-02 .779398E-02 .488178E-06 .539959E-07 .809246E-08 .809246E-08
 .629729E-02 .930304E-02 .654863E-06 .654424E-07 .109421E-07 .109421E-07
 .717154E-02 .110662E-01 .818716E-06 .811816E-07 .138214E-07 .138214E-07
 .701390E-02 .132297E-01 .124763E-05 .996367E-07 .211266E-07 .211266E-07
 .688855E-02 .143986E-01 .183102E-05 .132261E-06 .313717E-07 .313717E-07
 .531379E-02 .402175E-02 .257214E-06 .854307E-07 .484230E-08 .484230E-08
 .252658E-02 .127933E-02 .101517E-05 .147980E-05 .340342E-07 .340342E-07
 .239303E-02 .122923E-02 .114472E-05 .168657E-05 .388680E-07 .388680E-07
 .228905E-02 .120940E-02 .134568E-05 .188470E-05 .451220E-07 .451220E-07
 .263389E-02 .143273E-02 .143229E-05 .167190E-05 .445861E-07 .445861E-07
 .579604E-02 .128019E-01 .234805E-05 .140525E-06 .402388E-07 .402388E-07
 .482958E-02 .111234E-01 .357269E-05 .177352E-06 .616409E-07 .616409E-07
 .549704E-02 .121896E-01 .440661E-05 .261718E-06 .771883E-07 .771883E-07
 .543821E-02 .106181E-01 .536910E-05 .398491E-06 .967033E-07 .967033E-07
 .532228E-02 .849218E-02 .550632E-05 .551817E-06 .102948E-06 .102948E-06
 .522069E-02 .677220E-02 .521260E-05 .734078E-06 .101461E-06 .101461E-06
 .441017E-02 .510587E-02 .578596E-05 .991686E-06 .116625E-06 .116625E-06
 .338173E-02 .383141E-02 .756048E-05 .136983E-05 .155840E-06 .155840E-06
 .326463E-02 .315251E-02 .645766E-05 .164260E-05 .140436E-06 .140436E-06
 .291919E-02 .249440E-02 .578734E-05 .199440E-05 .133440E-06 .133440E-06
 .281164E-02 .205014E-02 .411645E-05 .212925E-05 .103233E-06 .103233E-06
 .301379E-02 .236645E-02 .465798E-05 .195983E-05 .111398E-06 .111398E-06
 .262835E-02 .175520E-02 .341092E-05 .226755E-05 .910596E-07 .910596E-07
 .217622E-02 .119345E-02 .168200E-05 .218020E-05 .552473E-07 .552473E-07
 .213494E-02 .122313E-02 .212611E-05 .245229E-05 .673434E-07 .673434E-07
 .171569E-02 .101547E-02 .290693E-05 .345337E-05 .948083E-07 .948083E-07
 .196490E-02 .127712E-02 .389167E-05 .326940E-05 .113163E-06 .113163E-06
 .508835E-02 .575678E-02 .294443E-06 .437453E-07 .486531E-08 .486531E-08
 .530094E-02 .490728E-02 .254660E-06 .568920E-07 .441727E-08 .441727E-08
 .529512E-02 .465501E-02 .252942E-06 .628952E-07 .447855E-08 .447855E-08
 .528957E-02 .439270E-02 .252756E-06 .707313E-07 .458156E-08 .458156E-08
 .516773E-02 .655849E-02 .372209E-06 .452117E-07 .612316E-08 .612316E-08
 .511050E-02 .729017E-02 .476986E-06 .477147E-07 .784177E-08 .784177E-08
 .542949E-02 .855777E-02 .642894E-06 .559993E-07 .106140E-07 .106140E-07
 .595540E-02 .103337E-01 .899827E-06 .711024E-07 .149968E-07 .149968E-07
 .532409E-02 .107116E-01 .135670E-05 .840944E-07 .227385E-07 .227385E-07
 .583010E-02 .122349E-01 .177525E-05 .111965E-06 .301766E-07 .301766E-07
 .211118E-02 .106479E-02 .116614E-05 .193405E-05 .417820E-07 .417820E-07
 .200208E-02 .103257E-02 .131836E-05 .218671E-05 .476935E-07 .476935E-07
 .178159E-02 .942590E-03 .159036E-05 .264179E-05 .582666E-07 .582666E-07
 .469995E-02 .105022E-01 .237955E-05 .118301E-06 .404983E-07 .404983E-07
 .401351E-02 .921423E-02 .354106E-05 .149536E-06 .611364E-07 .611364E-07
 .334580E-02 .777037E-02 .513963E-05 .187876E-06 .898909E-07 .898909E-07
 .367558E-02 .835216E-02 .601724E-05 .251822E-06 .105805E-06 .105805E-06
 .374347E-02 .802285E-02 .723451E-05 .353329E-06 .128803E-06 .128803E-06
 .338627E-02 .657429E-02 .897251E-05 .517958E-06 .163264E-06 .163264E-06
 .429045E-02 .771008E-02 .702738E-05 .543158E-06 .129727E-06 .129727E-06
 .408764E-02 .677320E-02 .731092E-05 .644414E-06 .137229E-06 .137229E-06
 .411329E-02 .617540E-02 .709465E-05 .752945E-06 .135605E-06 .135605E-06
 .381750E-02 .503117E-02 .738158E-05 .983527E-06 .145319E-06 .145319E-06
 .284435E-02 .376788E-02 .103068E-04 .131658E-05 .205408E-06 .205408E-06
 .233880E-02 .275250E-02 .115386E-04 .193424E-05 .240924E-06 .240924E-06
 .268264E-02 .281005E-02 .870785E-05 .192241E-05 .187709E-06 .187709E-06
 .245135E-02 .232139E-02 .817123E-05 .232820E-05 .184515E-06 .184515E-06
 .210900E-02 .179927E-02 .775940E-05 .299150E-05 .187013E-06 .187013E-06
 .243803E-02 .190941E-02 .558800E-05 .256588E-05 .138124E-06 .138124E-06
 .217926E-02 .156124E-02 .484631E-05 .296658E-05 .128884E-06 .128884E-06
 .171799E-02 .954015E-03 .205439E-05 .302664E-05 .722706E-07 .722706E-07
 .142929E-02 .811770E-03 .256019E-05 .398474E-05 .936054E-07 .936054E-07
 .114160E-02 .663712E-03 .333054E-05 .547197E-05 .126938E-06 .126938E-06
 .136098E-02 .869890E-03 .467056E-05 .509735E-05 .152019E-06 .152019E-06
 .160474E-02 .112995E-02 .580257E-05 .437010E-05 .167266E-06 .167266E-06
 .486555E-02 .600075E-02 .329402E-06 .419054E-07 .541324E-08 .541324E-08
 .482835E-02 .652704E-02 .392625E-06 .427006E-07 .643271E-08 .643271E-08
 .495755E-02 .765034E-02 .553392E-06 .485702E-07 .907689E-08 .907689E-08
 .506563E-02 .920449E-02 .880934E-06 .602074E-07 .144963E-07 .144963E-07
 .479107E-02 .958990E-02 .129531E-05 .757848E-07 .216594E-07 .216594E-07
 .447874E-02 .955760E-02 .182375E-05 .930862E-07 .308197E-07 .308197E-07
 .152236E-02 .775011E-03 .147981E-05 .304450E-05 .598295E-07 .598295E-07
 .163693E-02 .839710E-03 .146982E-05 .281936E-05 .573838E-07 .573838E-07
 .140719E-02 .734694E-03 .172295E-05 .351580E-05 .701874E-07 .701874E-07
 .148674E-02 .800374E-03 .190935E-05 .341760E-05 .733740E-07 .733740E-07
 .400755E-02 .890785E-02 .238916E-05 .106848E-06 .406948E-07 .406948E-07
 .358983E-02 .829012E-02 .346239E-05 .135783E-06 .596149E-07 .596149E-07
 .294207E-02 .683900E-02 .553658E-05 .184202E-06 .975456E-07 .975456E-07
 .268523E-02 .622031E-02 .700245E-05 .219875E-06 .124484E-06 .124484E-06
 .256923E-02 .590070E-02 .833420E-05 .259375E-06 .148798E-06 .148798E-06
 .274935E-02 .611364E-02 .901687E-05 .324089E-06 .161404E-06 .161404E-06
 .250961E-02 .532436E-02 .114898E-04 .441543E-06 .207764E-06 .207764E-06
 .222581E-02 .435358E-02 .144592E-04 .644086E-06 .265873E-06 .265873E-06
 .345800E-02 .605615E-02 .885859E-05 .655267E-06 .165145E-06 .165145E-06
 .268808E-02 .483859E-02 .119239E-04 .734032E-06 .222132E-06 .222132E-06
 .352766E-02 .572449E-02 .858042E-05 .751773E-06 .162437E-06 .162437E-06
 .309209E-02 .468830E-02 .979576E-05 .959859E-06 .188781E-06 .188781E-06
 .240740E-02 .356439E-02 .131097E-04 .126125E-05 .256166E-06 .256166E-06
 .206952E-02 .282311E-02 .149476E-04 .171767E-05 .300398E-06 .300398E-06
 .168943E-02 .210679E-02 .172121E-04 .246840E-05 .360651E-06 .360651E-06
 .179491E-02 .202176E-02 .143225E-04 .272894E-05 .310839E-06 .310839E-06
 .208943E-02 .217262E-02 .110424E-04 .255317E-05 .243939E-06 .243939E-06
 .181780E-02 .171010E-02 .107836E-04 .334600E-05 .252719E-06 .252719E-06
 .146639E-02 .125462E-02 .108598E-04 .470872E-05 .276066E-06 .276066E-06
 .180220E-02 .139784E-02 .708139E-05 .379083E-05 .185392E-06 .185392E-06
 .139790E-02 .770294E-03 .221206E-05 .384311E-05 .845484E-07 .845484E-07
 .123050E-02 .686876E-03 .252997E-05 .460807E-05 .997665E-07 .997665E-07
 .939389E-03 .587790E-03 .506381E-05 .754779E-05 .190350E-06 .190350E-06
 .103001E-02 .570660E-03 .266283E-05 .561330E-05 .113431E-06 .113431E-06
 .843628E-03 .476468E-03 .325840E-05 .735173E-05 .145713E-06 .145713E-06
 .796335E-03 .471012E-03 .419307E-05 .842624E-05 .179688E-06 .179688E-06
 .122565E-02 .856900E-03 .674810E-05 .601859E-05 .209781E-06 .209781E-06
 .986003E-03 .665249E-03 .666970E-05 .756247E-05 .227881E-06 .227881E-06
 .125507E-02 .955522E-03 .885937E-05 .589069E-05 .253011E-06 .253011E-06
 .464766E-02 .906211E-02 .114933E-05 .685755E-07 .191520E-07 .191520E-07
 .450824E-02 .918299E-02 .142444E-05 .780321E-07 .239111E-07 .239111E-07
 .413966E-02 .892143E-02 .187651E-05 .911515E-07 .317487E-07 .317487E-07
 .123148E-02 .624970E-03 .168107E-05 .393775E-05 .731471E-07 .731471E-07
 .115805E-02 .605326E-03 .191761E-05 .445829E-05 .841506E-07 .841506E-07
 .120046E-02 .645697E-03 .212268E-05 .441493E-05 .885312E-07 .885312E-07
 .249668E-02 .578424E-02 .775081E-05 .226168E-06 .138919E-06 .138919E-06
 .177211E-02 .408391E-02 .121172E-04 .287147E-06 .221909E-06 .221909E-06
 .188093E-02 .423301E-02 .138025E-04 .360909E-06 .252100E-06 .252100E-06
 .171473E-02 .358203E-02 .180627E-04 .557499E-06 .333889E-06 .333889E-06
 .151757E-02 .289940E-02 .238713E-04 .893927E-06 .446064E-06 .446064E-06
 .204314E-02 .370518E-02 .165744E-04 .875410E-06 .310604E-06 .310604E-06
 .299461E-02 .500056E-02 .104412E-04 .807444E-06 .197255E-06 .197255E-06
 .235055E-02 .388610E-02 .138592E-04 .100958E-05 .263888E-06 .263888E-06
 .185749E-02 .285726E-02 .182410E-04 .146333E-05 .356074E-06 .356074E-06
 .144281E-02 .204380E-02 .231350E-04 .222519E-05 .468093E-06 .468093E-06
 .123342E-02 .157619E-02 .246928E-04 .319852E-05 .524084E-06 .524084E-06
 .139627E-02 .159908E-02 .190104E-04 .347750E-05 .418090E-06 .418090E-06
 .157253E-02 .163529E-02 .145458E-04 .352670E-05 .330616E-06 .330616E-06
 .138025E-02 .132158E-02 .144462E-04 .457350E-05 .347726E-06 .347726E-06
 .102066E-02 .939434E-03 .175552E-04 .679303E-05 .451549E-06 .451549E-06
 .104909E-02 .871487E-03 .131045E-04 .714733E-05 .363442E-06 .363442E-06
 .736370E-03 .486253E-03 .711788E-05 .104254E-04 .273639E-06 .273639E-06
 .674274E-03 .418729E-03 .568066E-05 .108346E-04 .242962E-06 .242962E-06
 .982245E-03 .529276E-03 .238663E-05 .567206E-05 .107534E-06 .107534E-06
 .842144E-03 .458912E-03 .273048E-05 .694274E-05 .128639E-06 .128639E-06
 .684723E-03 .377472E-03 .321846E-05 .906553E-05 .161986E-06 .161986E-06
 .668923E-03 .382444E-03 .384747E-05 .983389E-05 .185927E-06 .185927E-06
 .604656E-03 .358417E-03 .477457E-05 .116051E-04 .228090E-06 .228090E-06
 .100298E-02 .724836E-03 .856181E-05 .766277E-05 .272318E-06 .272318E-06
 .778952E-03 .552886E-03 .930172E-05 .101816E-04 .323095E-06 .323095E-06
 .844500E-03 .652804E-03 .121019E-04 .934557E-05 .375832E-06 .375832E-06
 .983083E-03 .508704E-03 .201102E-05 .528470E-05 .944312E-07 .944312E-07
 .970350E-03 .499281E-03 .197424E-05 .529182E-05 .936229E-07 .936229E-07
 .102727E-02 .543154E-03 .214545E-05 .523525E-05 .973584E-07 .973584E-07
 .137746E-02 .313858E-02 .160637E-04 .332638E-06 .302772E-06 .302772E-06
 .114699E-02 .255723E-02 .208728E-04 .407157E-06 .401530E-06 .401530E-06
 .128667E-02 .279149E-02 .214486E-04 .491610E-06 .406932E-06 .406932E-06
 .110996E-02 .229145E-02 .291315E-04 .707430E-06 .556320E-06 .556320E-06
 .877174E-03 .167322E-02 .435276E-04 .118429E-05 .843881E-06 .843881E-06
 .167728E-02 .288706E-02 .212767E-04 .118608E-05 .405584E-06 .405584E-06
 .115195E-02 .202724E-02 .336131E-04 .144151E-05 .648202E-06 .648202E-06
 .132257E-02 .211399E-02 .275623E-04 .175719E-05 .541243E-06 .541243E-06
 .102555E-02 .155178E-02 .348358E-04 .250417E-05 .705676E-06 .705676E-06
 .106812E-02 .148351E-02 .312704E-04 .303614E-05 .651082E-06 .651082E-06
 .102271E-02 .120827E-02 .272481E-04 .456762E-05 .607807E-06 .607807E-06
 .907762E-03 .118895E-02 .348374E-04 .408034E-05 .750604E-06 .750604E-06
 .112870E-02 .118035E-02 .207211E-04 .510349E-05 .485335E-06 .485335E-06
 .801183E-03 .810699E-03 .264768E-04 .786006E-05 .663631E-06 .663631E-06
 .752037E-03 .642921E-03 .181007E-04 .102588E-04 .525146E-06 .525146E-06
 .725211E-03 .679093E-03 .241329E-04 .983703E-05 .652494E-06 .652494E-06
 .553618E-03 .383095E-03 .101685E-04 .149077E-04 .404342E-06 .404342E-06
 .567994E-03 .367784E-03 .748843E-05 .138939E-04 .323713E-06 .323713E-06
 .476957E-03 .291771E-03 .625501E-05 .158662E-04 .312067E-06 .312067E-06
 .861666E-03 .456905E-03 .238898E-05 .649897E-05 .115713E-06 .115713E-06
 .695335E-03 .372145E-03 .280758E-05 .851910E-05 .145862E-06 .145862E-06
 .566258E-03 .306868E-03 .335820E-05 .112394E-04 .186356E-06 .186356E-06
 .566862E-03 .316926E-03 .379925E-05 .116349E-04 .202453E-06 .202453E-06
 .561246E-03 .322889E-03 .432914E-05 .122309E-04 .222733E-06 .222733E-06
 .506515E-03 .296722E-03 .496536E-05 .141615E-04 .259356E-06 .259356E-06
 .613950E-03 .459978E-03 .131356E-04 .135032E-04 .460346E-06 .460346E-06
 .643017E-03 .514269E-03 .162056E-04 .126960E-04 .522588E-06 .522588E-06
 .729836E-03 .383011E-03 .251671E-05 .776906E-05 .131010E-06 .131010E-06
 .803226E-03 .417691E-03 .229242E-05 .681533E-05 .116210E-06 .116210E-06
 .778661E-03 .404804E-03 .232875E-05 .707728E-05 .119613E-06 .119613E-06
 .961708E-03 .215230E-02 .226073E-04 .393635E-06 .442933E-06 .442933E-06
 .837328E-03 .185274E-02 .271425E-04 .444262E-06 .540443E-06 .540443E-06
 .856669E-03 .185480E-02 .302367E-04 .537693E-06 .596446E-06 .596446E-06
 .653385E-03 .134544E-02 .465743E-04 .831423E-06 .936171E-06 .936171E-06
 .539721E-03 .105142E-02 .632972E-04 .124673E-05 .129458E-05 .129458E-05
 .524655E-03 .965616E-03 .718032E-04 .176350E-05 .146505E-05 .146505E-05
 .718601E-03 .124057E-02 .559792E-04 .202296E-05 .111592E-05 .111592E-05
 .964146E-03 .158116E-02 .397912E-04 .205423E-05 .790653E-06 .790653E-06
 .715915E-03 .112665E-02 .537854E-04 .291629E-05 .109892E-05 .109892E-05
 .818266E-03 .117323E-02 .429043E-04 .352049E-05 .898638E-06 .898638E-06
 .745194E-03 .913990E-03 .394138E-04 .579457E-05 .888833E-06 .888833E-06
 .810495E-03 .902355E-03 .312535E-04 .656879E-05 .736953E-06 .736953E-06
 .673302E-03 .905074E-03 .492702E-04 .502995E-05 .107367E-05 .107367E-05
 .643520E-03 .689965E-03 .364092E-04 .907141E-05 .904944E-06 .904944E-06
 .586104E-03 .585576E-03 .339939E-04 .113950E-04 .902508E-06 .902508E-06
 .559874E-03 .469670E-03 .210300E-04 .146114E-04 .668073E-06 .668073E-06
 .536199E-03 .487428E-03 .280908E-04 .143456E-04 .827864E-06 .827864E-06
 .447344E-03 .331153E-03 .150220E-04 .194506E-04 .589140E-06 .589140E-06
 .433048E-03 .283688E-03 .905544E-05 .191472E-04 .425028E-06 .425028E-06
 .379914E-03 .264675E-03 .127336E-04 .229718E-04 .571838E-06 .571838E-06
 .346552E-03 .216818E-03 .818900E-05 .235715E-04 .447760E-06 .447760E-06
 .425380E-03 .247588E-03 .531179E-05 .173374E-04 .300450E-06 .300450E-06
 .357326E-03 .212666E-03 .646914E-05 .217832E-04 .378221E-06 .378221E-06
 .580617E-03 .307456E-03 .303925E-05 .105804E-04 .171072E-06 .171072E-06
 .470968E-03 .259382E-03 .402312E-05 .144920E-04 .235526E-06 .235526E-06
 .464468E-03 .249093E-03 .373368E-05 .144490E-04 .226063E-06 .226063E-06
 .484380E-03 .275443E-03 .446419E-05 .144196E-04 .247802E-06 .247802E-06
 .497320E-03 .394117E-03 .183696E-04 .171204E-04 .642459E-06 .642459E-06
 .617519E-03 .323057E-03 .275890E-05 .942820E-05 .152626E-06 .152626E-06
 .660988E-03 .145380E-02 .321596E-04 .469564E-06 .654230E-06 .654230E-06
 .643612E-03 .140617E-02 .352911E-04 .512313E-06 .721352E-06 .721352E-06
 .532903E-03 .113987E-02 .454236E-04 .636708E-06 .940021E-06 .940021E-06
 .427583E-03 .891032E-03 .612100E-04 .825625E-06 .129123E-05 .129123E-05
 .394146E-03 .793642E-03 .746782E-04 .109391E-05 .157930E-05 .157930E-05
 .343595E-03 .656532E-03 .983357E-04 .166026E-05 .208759E-05 .208759E-05
 .347834E-03 .624505E-03 .108867E-03 .240586E-05 .230072E-05 .230072E-05
 .469653E-03 .818304E-03 .837742E-04 .245276E-05 .173198E-05 .173198E-05
 .498994E-03 .822002E-03 .794097E-04 .308477E-05 .164366E-05 .164366E-05
 .596102E-03 .870200E-03 .613187E-04 .431117E-05 .130267E-05 .130267E-05
 .510741E-03 .791453E-03 .759781E-04 .393161E-05 .159863E-05 .159863E-05
 .551011E-03 .696147E-03 .562036E-04 .723253E-05 .128190E-05 .128190E-05
 .599576E-03 .692912E-03 .448366E-04 .831078E-05 .106716E-05 .106716E-05
 .498099E-03 .683076E-03 .694911E-04 .620204E-05 .153539E-05 .153539E-05
 .465199E-03 .503355E-03 .507412E-04 .127253E-04 .130437E-05 .130437E-05
 .400992E-03 .395483E-03 .454103E-04 .177663E-04 .130109E-05 .130109E-05
 .414322E-03 .350719E-03 .267931E-04 .204244E-04 .906433E-06 .906433E-06
 .387486E-03 .353133E-03 .364211E-04 .207334E-04 .115182E-05 .115182E-05
 .365135E-03 .286462E-03 .215441E-04 .244414E-04 .832653E-06 .832653E-06
 .322840E-03 .237807E-03 .176823E-04 .281088E-04 .775965E-06 .775965E-06
 .313711E-03 .207370E-03 .110790E-04 .276110E-04 .577233E-06 .577233E-06
 .276587E-03 .193492E-03 .152885E-04 .328273E-04 .763539E-06 .763539E-06
 .283624E-03 .170749E-03 .774304E-05 .289222E-04 .487456E-06 .487456E-06
 .258324E-03 .163092E-03 .995103E-05 .332592E-04 .601581E-06 .601581E-06
 .404095E-03 .227046E-03 .477781E-05 .179139E-04 .289755E-06 .289755E-06
 .349932E-03 .200318E-03 .561168E-05 .216869E-04 .350639E-06 .350639E-06
 .302349E-03 .175796E-03 .652598E-05 .262673E-04 .422521E-06 .422521E-06
 .492797E-03 .259921E-03 .336063E-05 .128995E-04 .200664E-06 .200664E-06
 .386577E-03 .210653E-03 .448454E-05 .186726E-04 .286851E-06 .286851E-06
 .361132E-03 .192148E-03 .441806E-05 .197388E-04 .291965E-06 .291965E-06
 .506493E-03 .109757E-02 .432973E-04 .564040E-06 .903790E-06 .903790E-06
