  1  -0.184110    4.39416E-02
  2  -0.181553    5.78394E-02
  3  -0.190349    4.76658E-02
  4  -0.175587    5.29343E-02
  5  -0.195735    3.44947E-02
  6  -0.188372    3.12701E-02
  7  -0.167063    5.00730E-02
  8  -0.174947    3.83212E-02
  9  -0.185815    5.98832E-02
  10  -0.194919    4.86821E-02
  11  -0.166965    6.24047E-02
  12  -0.173798    6.81525E-02
  13  -0.201465    3.51646E-02
  14  -0.204603    2.00122E-02
  15  -0.199417    1.96885E-02
  16  -0.192634    1.69635E-02
  17  -0.180374    2.40010E-02
  18  -0.161096    4.35328E-02
  19  -0.158539    5.25255E-02
  20  -0.155982    4.63942E-02
  21  -0.168242    3.09090E-02
  22  -0.193486    6.19270E-02
  23  -0.202862    4.96642E-02
  24  -0.178144    7.25547E-02
  25  -0.210533    3.57664E-02
  26  -0.158425    7.06158E-02
  27  -0.161841    7.63636E-02
  28  -0.153425    6.39708E-02
  29  -0.159279    8.21114E-02
  30  -0.213091    2.02336E-02
  31  -0.217352    3.88320E-03
  32  -0.208592    4.99600E-03
  33  -0.203098    5.97240E-03
  34  -0.196043    4.70070E-03
  35  -0.185090    1.00044E-02
  36  -0.174095    1.70316E-02
  37  -0.155982    3.57664E-02
  38  -0.149163    6.07007E-02
  39  -0.146074    6.91314E-02
  40  -0.147482    5.47624E-02
  41  -0.151720    3.98540E-02
  42  -0.144025    4.86196E-02
  43  -0.162673    2.34117E-02
  44  -0.165358    8.44088E-02
  45  -0.150016    7.25547E-02
  46  -0.147322    8.21114E-02
  47  -0.147322    8.78592E-02
  48  -0.144902    7.54161E-02
  49  -0.151593    9.19648E-02
  50  -0.218205   -1.16496E-02
  51  -0.208888   -1.01565E-02
  52  -0.202803   -8.83380E-03
  53  -0.195191   -9.60580E-03
  54  -0.186667   -5.10950E-03
  55  -0.177291    2.65690E-03
  56  -0.167063    9.19710E-03
  57  -0.152573    2.84088E-02
  58  -0.146606    3.49489E-02
  59  -0.150739    2.95601E-02
  60  -0.136378    6.72409E-02
  61  -0.137017    7.34745E-02
  62  -0.135857    6.08144E-02
  63  -0.139787    7.82774E-02
  64  -0.133489    5.43877E-02
  65  -0.139787    4.39416E-02
  66  -0.130411    4.92555E-02
  67  -0.155982    1.65547E-02
  68  -0.150016    9.70803E-02
  69  -0.139636    8.49853E-02
  70  -0.131264    9.17664E-02
  71  -0.137230    9.38102E-02
  72  -0.144049    9.50365E-02
  73  -0.217352   -2.67737E-02
  74  -0.208331   -2.49002E-02
  75  -0.202507   -2.32312E-02
  76  -0.195191   -2.35036E-02
  77  -0.185971   -1.79853E-02
  78  -0.175970   -9.26520E-03
  79  -0.165045   -1.77130E-03
  80  -0.153481    6.26760E-03
  81  -0.147459    2.14599E-02
  82  -0.142344    3.12701E-02
  83  -0.144760    2.66862E-02
  84  -0.121888    7.29635E-02
  85  -0.126257    7.67956E-02
  86  -0.121959    6.61850E-02
  87  -0.132969    7.99124E-02
  88  -0.120112    5.96107E-02
  89  -0.117626    5.41606E-02
  90  -0.133141    3.75426E-02
  91  -0.121920    4.16234E-02
  92  -0.144049    1.20584E-02
  93  -0.128649    1.04111E-01
  94  -0.133821   0.108117
  95  -0.127002    8.44088E-02
  96  -0.118478    9.66715E-02
  97  -0.123137    1.00759E-01
  98  -0.113790    8.93137E-02
  99  -0.213091   -4.18978E-02
  100  -0.206639   -3.89627E-02
  101  -0.203347   -3.62661E-02
  102  -0.198600   -3.53577E-02
  103  -0.187150   -2.86540E-02
  104  -0.174989   -1.88165E-02
  105  -0.161835   -1.02054E-02
  106  -0.148254   -1.32170E-03
  107  -0.136378    5.51820E-03
  108  -0.141344    1.80645E-02
  109  -0.134673    2.43212E-02
  110  -0.110807    7.70511E-02
  111  -0.117626    8.07299E-02
  112  -0.109765    6.88306E-02
  113  -0.106735    6.10187E-02
  114   -1.03136E-01    5.41606E-02
  115  -0.108341    4.34015E-02
  116  -0.125001    2.93042E-02
  117  -0.114490    3.12321E-02
  118  -0.135366    1.72434E-02
  119  -0.107056   0.106891
  120  -0.112682   0.111551
  121  -0.118478   0.116701
  122  -0.106972    8.42043E-02
  123   -1.02283E-01    1.01577E-01
  124   -9.80217E-02    9.46277E-02
  125   -9.46122E-02    8.84964E-02
  126  -0.207976   -5.53869E-02
  127  -0.202104   -5.22076E-02
  128  -0.199358   -4.93010E-02
  129  -0.195191   -4.80292E-02
  130  -0.184579   -4.08758E-02
  131  -0.173327   -3.06569E-02
  132  -0.161011   -2.16642E-02
  133  -0.148481   -1.26716E-02
  134  -0.137230   -5.51830E-03
  135  -0.132969    2.65690E-03
  136  -0.127002    1.61460E-02
  137   -1.00579E-01    7.99124E-02
  138   -9.87085E-02    6.87511E-02
  139   -9.47779E-02    5.82028E-02
  140   -9.03504E-02    4.84380E-02
  141   -9.42794E-02    4.03971E-02
  142   -1.00841E-01    3.06190E-02
  143  -0.117763    1.96350E-02
  144  -0.106010    2.00029E-02
  145  -0.122740    7.15330E-03
  146   -8.60886E-02   0.105255
  147   -8.89864E-02   0.112476
  148   -9.27369E-02   0.119126
  149   -9.71693E-02   0.126102
  150   -8.94980E-02    8.40000E-02
  151   -8.92475E-02    9.73021E-02
  152   -7.98531E-02    9.36070E-02
  153   -8.09744E-02    8.72701E-02
  154  -0.196896   -6.80584E-02
  155  -0.191604   -6.28637E-02
  156  -0.189402   -5.79757E-02
  157  -0.185815   -5.45693E-02
  158  -0.176382   -4.74568E-02
  159  -0.166381   -3.73469E-02
  160  -0.155244   -2.84632E-02
  161  -0.144106   -1.98521E-02
  162  -0.133821   -1.28759E-02
  163  -0.124445   -1.77810E-02
  164  -0.128174   -1.01168E-02
  165  -0.126150   -1.43070E-03
  166   -8.82195E-02    7.41217E-02
  167   -8.48099E-02    6.50608E-02
  168   -8.09744E-02    5.66131E-02
  169   -8.48912E-02    3.72360E-02
  170   -8.43839E-02    4.68029E-02
  171   -9.00176E-02    2.84866E-02
  172   -9.43839E-02    1.97373E-02
  173  -0.110937    9.93870E-03
  174   -1.00952E-01    1.06881E-02
  175  -0.114217   -1.02190E-03
  176   -6.64843E-02    1.04029E-01
  177   -6.86435E-02   0.113703
  178   -7.55828E-02    9.97654E-02
  179   -7.16552E-02   0.122887
  180   -7.58602E-02   0.132234
  181   -7.85830E-02    7.55410E-02
  182   -6.90413E-02    8.97226E-02
  183   -6.13701E-02    9.17664E-02
  184   -6.72419E-02    7.69603E-02
  185  -0.184963   -7.95036E-02
  186  -0.179967   -7.21573E-02
  187  -0.178025   -6.51517E-02
  188  -0.174734   -5.94745E-02
  189  -0.165628   -5.22393E-02
  190  -0.156025   -4.20749E-02
  191  -0.145214   -3.31367E-02
  192  -0.134616   -2.47436E-02
  193  -0.124785   -2.91445E-02
  194  -0.115921   -2.26861E-02
  195  -0.116987   -1.24671E-02
  196   -7.39897E-02    6.48337E-02
  197   -6.90413E-02    5.45693E-02
  198   -7.75650E-02    4.63942E-02
  199   -6.44803E-02    4.76246E-02
  200   -7.50079E-02    3.61752E-02
  201   -8.09744E-02    2.63650E-02
  202   -8.26791E-02    1.73723E-02
  203   -8.77933E-02    1.04234E-02
  204   -1.04800E-01    1.25060E-03
  205   -9.46122E-02    1.83940E-03
  206  -0.108250   -8.78830E-03
  207  -0.107930   -1.95182E-02
  208   -4.94370E-02    1.02803E-01
  209   -5.02894E-02   0.113839
  210   -5.19941E-02   0.124467
  211   -5.54035E-02   0.135095
  212   -6.31694E-02    6.54242E-02
  213   -5.73213E-02    7.87884E-02
  214   -5.05261E-02    8.19789E-02
  215   -5.28465E-02    9.38102E-02
  216   -5.09286E-02    6.72409E-02
  217  -0.170472   -8.72701E-02
  218  -0.164920   -7.81808E-02
  219  -0.162386   -6.94664E-02
  220  -0.158539   -6.19270E-02
  221  -0.150953   -5.50596E-02
  222  -0.142941   -4.53313E-02
  223  -0.133650   -3.68291E-02
  224  -0.120723   -4.15843E-02
  225  -0.113421   -3.46900E-02
  226  -0.105693   -2.88175E-02
  227   -5.88130E-02    5.41606E-02
  228   -5.25237E-02    4.72141E-02
  229   -6.98937E-02    3.71010E-02
  230   -6.10641E-02    3.85924E-02
  231   -7.21667E-02    2.46334E-02
  232   -6.70424E-02    2.66862E-02
  233   -7.38748E-02    1.47801E-02
  234   -8.15611E-02    6.15840E-03
  235   -9.63169E-02   -6.74450E-03
  236   -8.75394E-02   -5.74780E-03
  237   -7.89990E-02   -3.69500E-03
  238   -9.88740E-02   -1.61460E-02
  239   -9.54646E-02   -2.55474E-02
  240   -9.20551E-02   -3.33139E-02
  241   -4.60276E-02    9.38102E-02
  242   -3.92087E-02    9.25839E-02
  243   -4.05671E-02   0.105103
  244   -3.97130E-02   0.117419
  245   -4.39832E-02   0.132610
  246   -3.40945E-02   0.137956
  247   -4.43228E-02    5.57956E-02
  248   -4.57908E-02    7.17826E-02
  249   -3.83799E-02    7.48256E-02
  250   -4.34468E-02    8.33982E-02
  251   -4.09134E-02    6.15182E-02
  252  -0.154278   -9.38102E-02
  253  -0.148453   -8.36593E-02
  254  -0.145612   -7.39174E-02
  255  -0.141492   -6.51971E-02
  256  -0.135255   -5.87793E-02
  257  -0.128664   -4.95687E-02
  258  -0.113534   -5.41332E-02
  259  -0.106091   -4.60126E-02
  260   -9.94988E-02   -3.92545E-02
  261   -4.77323E-02    4.68029E-02
  262   -5.88130E-02    2.71825E-02
  263   -5.28465E-02    3.61752E-02
  264   -6.56319E-02    1.81898E-02
  265   -7.07461E-02    6.74450E-03
  266   -7.15984E-02   -3.06570E-03
  267   -8.75394E-02   -1.51906E-02
  268   -7.81450E-02   -1.60117E-02
  269   -7.30207E-02   -1.43695E-02
  270   -8.58314E-02   -2.58651E-02
  271   -8.15611E-02   -3.53079E-02
  272   -9.00093E-02   -4.65986E-02
  273   -8.35315E-02   -4.02628E-02
  274   -3.75039E-02    8.60438E-02
  275   -2.93591E-02    9.03358E-02
  276   -3.06850E-02    9.78978E-02
  277   -3.20266E-02   0.107566
  278   -2.47185E-02   0.109343
  279   -2.89803E-02   0.119562
  280   -3.15374E-02   0.129781
  281   -1.22172E-02   0.129679
  282   -1.19331E-02   0.139591
  283   -4.58145E-02    4.54063E-02
  284   -4.09134E-02    5.53869E-02
  285   -3.32421E-02    6.60146E-02
  286   -2.89803E-02    7.66423E-02
  287   -3.32421E-02    8.15474E-02
  288   -3.75039E-02    5.33431E-02
  289  -0.138935   -1.00759E-01
  290  -0.132838   -8.99552E-02
  291  -0.129689   -7.95945E-02
  292  -0.125297   -7.01022E-02
  293  -0.119558   -6.34800E-02
  294  -0.106247   -7.19413E-02
  295   -1.01474E-01   -6.21312E-02
  296   -9.52088E-02   -5.35474E-02
  297   -5.07156E-02    3.41996E-02
  298   -6.00916E-02    1.48516E-02
  299   -5.51905E-02    2.46278E-02
  300   -6.28618E-02    5.48420E-03
  301   -6.30748E-02   -3.47450E-03
  302   -6.44803E-02   -1.35484E-02
  303   -7.72909E-02   -2.54545E-02
  304   -7.30207E-02   -2.46334E-02
  305   -6.39272E-02   -2.14599E-02
  306   -7.21667E-02   -3.73607E-02
  307   -7.07461E-02   -4.14891E-02
  308   -8.33041E-02   -6.00194E-02
  309   -7.91559E-02   -5.27980E-02
  310   -7.33031E-02   -4.59854E-02
  311   -2.57602E-02    8.48516E-02
  312   -1.71419E-02    8.76106E-02
  313   -2.06461E-02    9.31289E-02
  314   -2.21614E-02    1.00759E-01
  315   -1.27854E-02    9.50365E-02
  316   -1.20751E-02   0.105766
  317   -1.26434E-02   0.117655
  318    4.97210E-03   0.116156
  319    6.88990E-03   0.128351
  320    8.52360E-03   0.138365
  321   -4.77323E-02    3.12701E-02
  322   -4.34705E-02    4.27153E-02
  323   -2.77491E-02    5.49003E-02
  324   -2.46508E-02    6.79611E-02
  325   -2.21614E-02    7.90949E-02
  326   -3.16998E-02    4.40584E-02
  327  -0.121888  -0.108934
  328  -0.116655   -9.84312E-02
  329  -0.114335   -8.84055E-02
  330  -0.110807   -7.90949E-02
  331   -9.63169E-02   -8.72701E-02
  332   -9.25948E-02   -7.95033E-02
  333   -8.87308E-02   -6.91482E-02
  334   -5.02894E-02    2.14599E-02
  335   -5.28465E-02    4.29200E-03
  336   -5.28465E-02    1.12409E-02
  337   -5.19941E-02   -3.47450E-03
  338   -5.67939E-02   -1.02639E-02
  339   -4.85846E-02   -1.04234E-02
  340   -5.79606E-02   -1.69635E-02
  341   -6.96045E-02   -3.03812E-02
  342   -6.56319E-02   -3.24964E-02
  343   -6.56319E-02   -2.67737E-02
  344   -5.47077E-02   -2.95099E-02
  345   -5.13679E-02   -2.47634E-02
  346   -4.42532E-02   -2.04839E-02
  347   -6.64843E-02   -3.69927E-02
  348   -6.90413E-02   -4.72117E-02
  349   -6.52144E-02   -4.29907E-02
  350   -5.94392E-02   -3.87696E-02
  351   -8.04203E-02   -7.78003E-02
  352   -7.71956E-02   -6.81264E-02
  353   -7.54624E-02   -6.06326E-02
  354   -7.15984E-02   -5.33431E-02
  355   -1.36378E-02    8.19562E-02
  356   -4.26180E-03    8.48175E-02
  357   -7.67120E-03    8.75085E-02
  358   -1.10807E-02    9.01995E-02
  359    8.52400E-04    9.29927E-02
  360    3.33840E-03    1.04234E-01
  361    1.89410E-03    8.84964E-02
  362    2.19483E-02   0.105358
  363    2.47185E-02   0.115884
  364    2.70625E-02   0.126818
  365    2.89803E-02   0.135504
  366   -3.55828E-02    2.15573E-02
  367   -3.41892E-02    3.19319E-02
  368   -1.87926E-02    4.44477E-02
  369   -1.66684E-02    5.59579E-02
  370   -1.45443E-02    6.98621E-02
  371   -1.96991E-02    3.11858E-02
  372   -1.03136E-01  -0.113022
  373   -9.93359E-02   -1.03910E-01
  374   -9.84122E-02   -9.53092E-02
  375   -8.47626E-02   -1.03848E-01
  376   -8.35315E-02   -9.70803E-02
  377   -8.20114E-02   -8.87004E-02
  378   -3.75852E-02    1.09490E-02
  379   -3.53799E-02   -4.89530E-03
  380   -3.67870E-02    3.37720E-03
  381   -3.23898E-02   -1.28759E-02
  382   -5.02894E-02   -1.57372E-02
  383   -3.57992E-02   -1.94161E-02
  384   -5.65864E-02   -3.45486E-02
  385   -4.35227E-02   -3.80605E-02
  386   -4.01307E-02   -3.36476E-02
  387   -3.55209E-02   -2.94099E-02
  388   -2.65719E-02   -2.63564E-02
  389   -1.87520E-02   -2.43212E-02
  390   -5.96654E-02   -5.00730E-02
  391   -5.49340E-02   -4.60688E-02
  392   -6.10641E-02   -5.25513E-02
  393   -4.80107E-02   -4.20647E-02
  394   -6.81890E-02   -9.78978E-02
  395   -6.81890E-02   -8.64526E-02
  396   -6.64843E-02   -7.62336E-02
  397   -6.64843E-02   -6.84672E-02
  398   -6.39272E-02   -6.07007E-02
  399   -4.15360E-03    7.26261E-02
  400    6.81890E-03    8.40000E-02
  401    4.35650E-03    8.61800E-02
  402    7.84720E-03    7.26196E-02
  403    1.87520E-02    9.50365E-02
  404    1.74261E-02    8.91095E-02
  405    1.72367E-02    8.53966E-02
  406    3.66516E-02    9.21752E-02
  407    4.05582E-02    1.02905E-01
  408    4.44649E-02   0.113363
  409    4.72350E-02   0.124365
  410    4.94370E-02   0.133051
  411   -2.17556E-02    8.34070E-03
  412   -2.01185E-02    1.97924E-02
  413   -6.62950E-03    3.38913E-02
  414   -6.73780E-03    4.74258E-02
  415   -5.87180E-03    5.87413E-02
  416   -6.64300E-03    2.23423E-02
  417   -8.77933E-02  -0.118745
  418   -8.48574E-02  -0.111024
  419   -6.66856E-02  -0.117047
  420   -6.79876E-02  -0.111841
  421   -6.81890E-02  -0.106891
  422   -2.03485E-02   -3.08200E-04
  423   -1.61949E-02   -1.90073E-02
  424   -1.85762E-02   -9.54090E-03
  425   -3.60949E-02   -4.36663E-02
  426   -3.05806E-02   -3.88280E-02
  427   -2.62841E-02   -3.39896E-02
  428   -2.10133E-02   -2.92096E-02
  429   -1.54024E-02   -2.56979E-02
  430   -4.26180E-03   -2.22774E-02
  431   -4.26180E-03   -1.73723E-02
  432   -4.85846E-02   -5.33431E-02
  433   -4.35575E-02   -4.85047E-02
  434   -5.42318E-02   -5.50147E-02
  435   -5.67939E-02   -6.15836E-02
  436   -5.79606E-02   -1.01985E-01
  437   -5.97719E-02   -9.20727E-02
  438   -6.03047E-02   -8.25691E-02
  439   -6.10505E-02   -7.52116E-02
  440   -5.96654E-02   -6.76496E-02
  441    6.44000E-03    5.96626E-02
  442    1.70472E-02    8.19562E-02
  443    1.96584E-02    7.05239E-02
  444    1.92254E-02    5.76318E-02
  445    3.26739E-02    8.61801E-02
  446    2.95486E-02    8.24331E-02
  447    2.64232E-02    7.90949E-02
  448    5.19941E-02    8.89051E-02
  449    5.70372E-02    1.00555E-01
  450    4.56487E-02    8.22969E-02
  451    6.25066E-02   0.111456
  452    6.61290E-02   0.123037
  453    6.90413E-02   0.132234
  454   -7.03540E-03    2.04700E-03
  455   -8.48310E-03    1.09100E-02
  456    8.06360E-03    2.57551E-02
  457    7.76590E-03    3.65515E-02
  458    6.73770E-03    4.94501E-02
  459    5.92590E-03    1.52506E-02
  460   -6.81890E-02  -0.122832
  461   -5.11417E-02  -0.127328
  462   -4.90819E-02  -0.122525
  463   -4.97921E-02  -0.118336
  464   -4.94370E-02  -0.114248
  465   -4.85846E-02  -0.107299
  466   -5.46600E-03   -7.28310E-03
  467   -3.20593E-02   -5.06485E-02
  468   -2.39357E-02   -4.46840E-02
  469   -1.72734E-02   -3.87195E-02
  470   -1.19505E-02   -3.31637E-02
  471   -5.89700E-03   -2.75495E-02
  472   -1.60480E-03   -2.42161E-02
  473    1.10807E-02   -1.81898E-02
  474    8.52360E-03   -1.12409E-02
  475    8.59120E-03   -1.43720E-03
  476   -3.75039E-02   -5.66131E-02
  477   -4.94370E-02   -6.19270E-02
  478   -3.97509E-02   -6.61761E-02
  479   -5.19941E-02   -7.05109E-02
  480   -5.28465E-02   -7.58248E-02
  481   -5.13548E-02   -9.89194E-02
  482   -5.32727E-02   -9.01312E-02
  483   -5.39120E-02   -8.31824E-02
  484    2.13496E-02    4.76594E-02
  485    3.03333E-02    6.78378E-02
  486    3.05903E-02    5.52376E-02
  487    3.42568E-02    4.57324E-02
  488    3.98716E-02    7.79708E-02
  489    3.40945E-02    7.41898E-02
  490    3.92087E-02    6.39708E-02
  491    6.73366E-02    8.68613E-02
  492    7.41555E-02    9.91241E-02
  493    5.77712E-02    7.74599E-02
  494    8.18268E-02   0.110161
  495    4.84900E-02    7.03746E-02
  496    8.69409E-02   0.122015
  497    9.12028E-02   0.131416
  498    7.31940E-03    7.08190E-03
  499    2.34602E-02    1.31874E-02
  500    2.52326E-02    2.36269E-02
  501    2.39608E-02    3.45337E-02
  502    2.54625E-02    4.84990E-03
  503   -3.15374E-02  -0.132642
  504   -2.94894E-02  -0.127867
  505   -3.01759E-02  -0.123740
  506   -2.98327E-02  -0.119562
  507   -3.92087E-02  -0.109343
  508   -2.98327E-02  -0.111796
  509   -4.29378E-02   -1.02803E-01
  510   -2.72756E-02   -6.02920E-02
  511   -2.14135E-02   -5.40188E-02
  512   -1.26289E-02   -4.77455E-02
  513   -4.81840E-03   -4.14724E-02
  514    1.53080E-03   -3.60167E-02
  515    8.36710E-03   -3.03858E-02
  516    1.70299E-02   -2.38207E-02
  517    2.55709E-02   -2.02336E-02
  518    2.64232E-02   -1.41022E-02
  519    2.70996E-02   -3.72100E-03
  520   -3.00648E-02   -6.94716E-02
  521   -4.35477E-02   -7.56645E-02
  522   -3.42488E-02   -7.85019E-02
  523   -4.60276E-02   -8.19562E-02
  524   -4.67734E-02   -8.88028E-02
  525   -4.62407E-02   -9.50363E-02
  526    3.81669E-02    3.26067E-02
  527    4.00610E-02    5.25255E-02
  528    4.51752E-02    4.43504E-02
  529    5.02894E-02    3.20876E-02
  530    4.94370E-02    5.82482E-02
  531    5.79607E-02    6.41411E-02
  532    4.51752E-02    5.37518E-02
  533    7.50079E-02    7.99124E-02
  534    8.55203E-02    9.15961E-02
  535    6.64842E-02    7.08516E-02
  536    9.66010E-02    1.03008E-01
  537    1.03704E-01   0.115236
  538   0.109955   0.124876
  539    4.07645E-02    3.39010E-03
  540    3.84374E-02    1.16691E-02
  541    4.01287E-02    2.18167E-02
  542    4.24827E-02   -5.00570E-03
  543   -1.10807E-02  -0.135504
  544   -1.01810E-02  -0.130076
  545   -1.19803E-02  -0.125331
  546   -1.27854E-02  -0.120380
  547   -1.66538E-02  -0.112082
  548   -3.40945E-02  -0.106073
  549   -2.09241E-02   -1.03871E-01
  550   -3.83563E-02   -9.83066E-02
  551   -1.61949E-02   -6.31533E-02
  552   -1.01588E-02   -5.65714E-02
  553   -1.76945E-02   -7.24177E-02
  554   -9.56700E-04   -4.99895E-02
  555    7.75830E-03   -4.34077E-02
  556    1.48902E-02   -3.80522E-02
  557    2.22658E-02   -3.24046E-02
  558    3.09808E-02   -2.54724E-02
  559    3.92087E-02   -2.14599E-02
  560    4.09134E-02   -1.57372E-02
  561   -2.04338E-02   -8.14583E-02
  562   -3.75039E-02   -8.44088E-02
  563   -2.26321E-02   -8.74487E-02
  564   -3.83563E-02   -9.17664E-02
  565    5.28465E-02    2.22774E-02
  566    4.89635E-02    4.61444E-02
  567    5.48827E-02    3.40406E-02
  568    5.78186E-02    2.35718E-02
  569    6.22224E-02    5.25255E-02
  570    6.68631E-02    5.59999E-02
  571    4.94370E-02    5.29343E-02
  572    7.15036E-02    6.04282E-02
  573    5.19941E-02    4.63942E-02
  574    8.94980E-02    7.50073E-02
  575    1.01573E-01    8.51922E-02
  576    7.58602E-02    6.72409E-02
  577    8.15611E-02    7.22581E-02
  578   0.113932    9.60586E-02
  579   0.120893   0.107742
